"Date_Time","Year","Month","Day_Type","Holiday","FasciaAEEG","Total_Power","DIMAT","Refrigeration_unit2","Data_centre","Bar_Ambrogio","Canteen","Rectory","Print_shop","Allocated","Not_allocated"
2019-08-03 06:00:00,2019,"Aug","Sat","No","F3",173.2,3.6,37.6,37.6,0,13.6,13.2,0,105.6,67.6
2019-08-03 06:15:00,2019,"Aug","Sat","No","F3",309.2,3.2,153.2,36.4,0,11.6,13.6,0,218,91.2
2019-08-03 06:30:00,2019,"Aug","Sat","No","F3",291.2,3.6,128.8,37.6,0,14,12,0.8,196.8,94.4
2019-08-03 06:45:00,2019,"Aug","Sat","No","F3",244.4,3.2,91.2,36.4,0,12,11.6,0,154.4,90
2019-08-03 07:00:00,2019,"Aug","Sat","No","F2",254.4,3.6,94.8,37.6,0,13.2,12,0.4,161.6,92.8
2019-08-03 07:15:00,2019,"Aug","Sat","No","F2",276.8,3.6,111.2,37.2,0,12.8,10,1.6,176.4,100.4
2019-08-03 07:30:00,2019,"Aug","Sat","No","F2",290.4,3.2,129.2,36.4,0,12.8,9.6,2,193.2,97.2
2019-08-03 07:45:00,2019,"Aug","Sat","No","F2",281.2,3.6,122,37.6,0,12.4,10,1.6,187.2,94
2019-08-03 08:00:00,2019,"Aug","Sat","No","F2",278,3.2,119.6,40.4,0,11.2,9.6,2,186,92
2019-08-03 08:15:00,2019,"Aug","Sat","No","F2",288.4,3.6,128,37.6,0,12.4,10,1.6,193.2,95.2
2019-08-03 08:30:00,2019,"Aug","Sat","No","F2",301.6,3.2,135.6,41.6,0,13.6,9.6,2,205.6,96
2019-08-03 08:45:00,2019,"Aug","Sat","No","F2",288.8,3.6,137.2,36.8,0,11.2,9.6,1.6,200,88.8
2019-08-03 09:00:00,2019,"Aug","Sat","No","F2",305.2,3.2,139.2,42,0,12.8,10.4,2.4,210,95.2
2019-08-03 09:15:00,2019,"Aug","Sat","No","F2",298.4,3.2,135.2,40.8,0,12.8,10.4,1.6,204,94.4
2019-08-03 09:30:00,2019,"Aug","Sat","No","F2",297.2,3.6,140,38.8,0,12.8,10,2,207.2,90
2019-08-03 09:45:00,2019,"Aug","Sat","No","F2",303.6,3.2,142,42.4,0,14,10.8,1.6,214,89.6
2019-08-03 10:00:00,2019,"Aug","Sat","No","F2",296,3.2,138,43.2,0,12.8,10.8,1.6,209.6,86.4
2019-08-03 10:15:00,2019,"Aug","Sat","No","F2",302.8,3.6,141.2,43.6,0,13.6,10.4,2,214.4,88.4
2019-08-03 10:30:00,2019,"Aug","Sat","No","F2",286.4,3.2,134.4,40.4,0,12,10.4,1.6,202,84.4
2019-08-03 10:45:00,2019,"Aug","Sat","No","F2",296.8,3.2,137.6,42,0,13.6,10.4,2,208.8,88
2019-08-03 11:00:00,2019,"Aug","Sat","No","F2",300.4,3.6,137.2,44,0,13.2,10.4,2,210.4,90
2019-08-03 11:15:00,2019,"Aug","Sat","No","F2",294.4,3.2,134,45.2,0,12.8,10.4,1.6,207.2,87.2
2019-08-03 11:30:00,2019,"Aug","Sat","No","F2",290.4,3.6,137.2,44,0,12,10.4,2,209.2,81.2
2019-08-03 11:45:00,2019,"Aug","Sat","No","F2",288,3.2,134.8,42.8,0,13.6,11.2,1.6,207.2,80.8
2019-08-03 12:00:00,2019,"Aug","Sat","No","F2",297.6,3.2,137.2,44.4,0,12.8,11.2,1.6,210.4,87.2
2019-08-03 12:15:00,2019,"Aug","Sat","No","F2",304.4,3.6,136.8,48.4,0,12,10,2,212.8,91.6
2019-08-03 12:30:00,2019,"Aug","Sat","No","F2",295.6,3.2,133.2,43.2,0,13.2,10.4,1.6,204.8,90.8
2019-08-03 12:45:00,2019,"Aug","Sat","No","F2",305.6,3.2,136.4,44,0,12.8,10.4,1.6,208.4,97.2
2019-08-03 13:00:00,2019,"Aug","Sat","No","F2",310.4,3.6,136.4,47.2,0,12.8,10.4,2,212.4,98
2019-08-03 13:15:00,2019,"Aug","Sat","No","F2",200,3.2,37.2,44.8,0,13.2,9.6,2,110,90
2019-08-03 13:30:00,2019,"Aug","Sat","No","F2",197.2,3.2,37.6,44,0,13.2,10.4,1.6,110,87.2
2019-08-03 13:45:00,2019,"Aug","Sat","No","F2",192,3.6,38.4,44,0,14,10,2,112,80
2019-08-03 14:00:00,2019,"Aug","Sat","No","F2",200.8,3.2,44,47.6,0,13.2,10,1.6,119.6,81.2
2019-08-03 14:15:00,2019,"Aug","Sat","No","F2",170,3.6,40,44.4,0,13.2,10,0.4,111.6,58.4
2019-08-03 14:30:00,2019,"Aug","Sat","No","F2",168.4,3.2,42,43.6,0,12,9.6,0,110.4,58
2019-08-03 14:45:00,2019,"Aug","Sat","No","F2",178.8,3.6,44.4,48.4,0,13.2,10,0,119.6,59.2
2019-08-03 15:00:00,2019,"Aug","Sat","No","F2",168.4,3.2,42,43.2,0,12.4,10,0.4,111.2,57.2
2019-08-03 15:15:00,2019,"Aug","Sat","No","F2",140,3.6,12,48.4,0,12.8,10.4,0,87.2,52.8
2019-08-03 15:30:00,2019,"Aug","Sat","No","F2",126,3.2,2.8,45.6,0,12.4,9.6,0.8,74.4,51.6
2019-08-03 15:45:00,2019,"Aug","Sat","No","F2",125.2,3.6,2.8,43.2,0,13.2,9.6,0,72.4,52.8
2019-08-03 16:00:00,2019,"Aug","Sat","No","F2",128,3.2,2.8,48.4,0,13.2,9.6,0,77.2,50.8
2019-08-03 16:15:00,2019,"Aug","Sat","No","F2",121.6,3.6,2.8,44,0,12.8,9.6,0.4,73.2,48.4
2019-08-03 16:30:00,2019,"Aug","Sat","No","F2",122.4,3.2,2.8,44.4,0,12.8,9.6,0,72.8,49.6
2019-08-03 16:45:00,2019,"Aug","Sat","No","F2",130,3.6,2.8,48.4,0,14,9.6,0.4,78.8,51.2
2019-08-03 17:00:00,2019,"Aug","Sat","No","F2",120,3.2,2.8,43.6,0,12,10,0,71.6,48.4
2019-08-03 17:15:00,2019,"Aug","Sat","No","F2",122.8,3.6,2.8,44,0,14,10,0.4,74.8,48
2019-08-03 17:30:00,2019,"Aug","Sat","No","F2",123.2,3.2,2.8,45.6,0,12.4,9.6,0.4,74,49.2
2019-08-03 17:45:00,2019,"Aug","Sat","No","F2",127.6,3.6,2.8,46.4,0,13.6,9.6,0,76,51.6
2019-08-03 18:00:00,2019,"Aug","Sat","No","F2",123.2,3.2,2.8,43.6,0,13.2,10,0.4,73.2,50
2019-08-03 18:15:00,2019,"Aug","Sat","No","F2",120.8,3.6,2.8,44,0,13.6,9.6,0,73.6,47.2
2019-08-03 18:30:00,2019,"Aug","Sat","No","F2",128,3.2,2.8,48.4,0,13.6,9.6,0.4,78,50
2019-08-03 18:45:00,2019,"Aug","Sat","No","F2",116.8,3.2,2.8,42.8,0,12.4,10,0,71.2,45.6
2019-08-03 19:00:00,2019,"Aug","Sat","No","F2",121.2,3.6,2.8,43.6,0,12.4,9.2,0,71.6,49.6
2019-08-03 19:15:00,2019,"Aug","Sat","No","F2",130.8,3.2,2.8,47.2,0,12.4,10,0.4,76,54.8
2019-08-03 19:30:00,2019,"Aug","Sat","No","F2",125.6,3.2,2.8,44.8,0,12.8,9.6,0,73.2,52.4
2019-08-03 19:45:00,2019,"Aug","Sat","No","F2",130.4,3.6,2.8,44,0,13.6,9.6,0.8,74.4,56
2019-08-03 20:00:00,2019,"Aug","Sat","No","F2",129.6,3.2,2.8,43.6,0,12.4,9.6,0,71.6,58
2019-08-03 20:15:00,2019,"Aug","Sat","No","F2",134.4,3.2,2.8,47.2,0,13.2,9.6,0.4,76.4,58
2019-08-03 20:30:00,2019,"Aug","Sat","No","F2",132,3.6,2.8,44.4,0,12.4,10,0.4,73.6,58.4
2019-08-03 20:45:00,2019,"Aug","Sat","No","F2",135.2,3.2,2.8,42,0,12.8,9.6,0,70.4,64.8
2019-08-03 21:00:00,2019,"Aug","Sat","No","F2",139.6,3.6,2.8,44,0,13.2,10.8,0.4,74.8,64.8
2019-08-03 21:15:00,2019,"Aug","Sat","No","F2",140.4,3.2,2.8,44.4,0,13.6,11.6,0,75.6,64.8
2019-08-03 21:30:00,2019,"Aug","Sat","No","F2",140,3.2,2.8,44.8,0,12.8,11.6,0.4,75.6,64.4
2019-08-03 21:45:00,2019,"Aug","Sat","No","F2",136.4,3.6,2.8,42.4,0,12.4,12,0.4,73.6,62.8
2019-08-03 22:00:00,2019,"Aug","Sat","No","F2",135.2,3.2,2.8,40,0,12,11.2,0.4,69.6,65.6
2019-08-03 22:15:00,2019,"Aug","Sat","No","F2",136.4,3.6,2.8,42,0,13.2,11.6,0,73.2,63.2
2019-08-03 22:30:00,2019,"Aug","Sat","No","F2",141.2,3.2,2.8,44,0,13.2,11.6,0.4,75.2,66
2019-08-03 22:45:00,2019,"Aug","Sat","No","F2",136,3.2,2.8,43.2,0,12,11.6,0,72.8,63.2
2019-08-03 23:00:00,2019,"Aug","Sat","No","F3",136.8,3.6,2.8,42,0,11.6,11.2,0.4,71.6,65.2
2019-08-03 23:15:00,2019,"Aug","Sat","No","F3",116.8,3.2,2.4,39.2,0,12.4,11.6,0.4,69.2,47.6
2019-08-03 23:30:00,2019,"Aug","Sat","No","F3",116.4,3.6,3.2,41.6,0,10.8,10.8,0,70,46.4
2019-08-03 23:45:00,2019,"Aug","Sat","No","F3",116,3.6,2.8,42.8,0,11.2,11.2,0.8,72.4,43.6
2019-08-04 00:00:00,2019,"Aug","Sun","Yes","F3",115.2,3.2,2.4,42,0,11.2,10.8,0,69.6,45.6
2019-08-04 00:15:00,2019,"Aug","Sun","Yes","F3",113.6,3.6,3.2,40.4,0,10,11.6,0.4,69.2,44.4
2019-08-04 00:30:00,2019,"Aug","Sun","Yes","F3",114.4,3.6,2.4,39.6,0,10,10.8,0,66.4,48
2019-08-04 00:45:00,2019,"Aug","Sun","Yes","F3",119.6,3.6,3.2,42.8,0,11.2,11.2,0.4,72.4,47.2
2019-08-04 01:00:00,2019,"Aug","Sun","Yes","F3",119.6,3.6,2.8,41.6,0,11.2,11.2,0,70.4,49.2
2019-08-04 01:15:00,2019,"Aug","Sun","Yes","F3",112,3.2,2.8,37.6,0,10,11.2,0.4,65.2,46.8
2019-08-04 01:30:00,2019,"Aug","Sun","Yes","F3",122.4,3.6,2.8,42.4,0,12,11.2,0.4,72.4,50
2019-08-04 01:45:00,2019,"Aug","Sun","Yes","F3",117.2,3.6,2.8,41.2,0,10,10.8,0,68.4,48.8
2019-08-04 02:00:00,2019,"Aug","Sun","Yes","F3",118,3.6,2.8,37.6,0,12,11.2,0.8,68,50
2019-08-04 02:15:00,2019,"Aug","Sun","Yes","F3",121.6,3.6,2.8,42,0,10.8,11.2,0,70.4,51.2
2019-08-04 02:30:00,2019,"Aug","Sun","Yes","F3",118.4,3.2,2.8,38.4,0,13.2,11.2,0.4,69.2,49.2
2019-08-04 02:45:00,2019,"Aug","Sun","Yes","F3",123.6,3.6,2.8,39.6,0,12,10.8,0,68.8,54.8
2019-08-04 03:00:00,2019,"Aug","Sun","Yes","F3",118.8,3.6,2.8,40,0,11.2,11.2,0.4,69.2,49.6
2019-08-04 03:15:00,2019,"Aug","Sun","Yes","F3",118,3.6,3.2,38.8,0,11.2,10.8,0.4,68,50
2019-08-04 03:30:00,2019,"Aug","Sun","Yes","F3",121.2,3.6,2.8,41.6,0,11.2,11.2,0,70.4,50.8
2019-08-04 03:45:00,2019,"Aug","Sun","Yes","F3",114,3.2,2.8,36.4,0,11.2,10.8,0.4,64.8,49.2
2019-08-04 04:00:00,2019,"Aug","Sun","Yes","F3",122.4,3.6,2.8,42,0,11.6,11.2,0.4,71.6,50.8
2019-08-04 04:15:00,2019,"Aug","Sun","Yes","F3",113.2,3.2,2.8,36.4,0,10.4,12,0.4,65.2,48
2019-08-04 04:30:00,2019,"Aug","Sun","Yes","F3",119.2,3.6,2.8,41.6,0,10.8,11.2,0,70,49.2
2019-08-04 04:45:00,2019,"Aug","Sun","Yes","F3",119.2,3.6,2.8,37.6,0,11.6,11.2,0.4,67.2,52
2019-08-04 05:00:00,2019,"Aug","Sun","Yes","F3",118,3.6,2.8,40.4,0,10.8,10.8,0.4,68.8,49.2
2019-08-04 05:15:00,2019,"Aug","Sun","Yes","F3",130.8,3.2,3.2,37.6,0,12,11.2,0,67.2,63.6
2019-08-04 05:30:00,2019,"Aug","Sun","Yes","F3",130.4,3.6,2.8,37.2,0,11.6,11.2,0.4,66.8,63.6
2019-08-04 05:45:00,2019,"Aug","Sun","Yes","F3",132,3.6,2.8,40.4,0,11.2,10.8,0,68.8,63.2
2019-08-04 06:00:00,2019,"Aug","Sun","Yes","F3",130.8,3.6,2.8,37.6,0,11.2,10.8,0.8,66.8,64
2019-08-04 06:15:00,2019,"Aug","Sun","Yes","F3",126.4,3.2,2.8,36.4,0,11.2,11.2,0,64.8,61.6
2019-08-04 06:30:00,2019,"Aug","Sun","Yes","F3",128.8,3.6,3.2,38,0,11.6,9.6,0.4,66.4,62.4
2019-08-04 06:45:00,2019,"Aug","Sun","Yes","F3",130.4,3.6,2.8,37.6,0,12.4,9.2,0,65.6,64.8
2019-08-04 07:00:00,2019,"Aug","Sun","Yes","F3",124,3.2,2.8,36.4,0,12,8.8,0.4,63.6,60.4
2019-08-04 07:15:00,2019,"Aug","Sun","Yes","F3",127.6,3.6,2.8,39.6,0,11.6,9.2,0.4,67.2,60.4
2019-08-04 07:30:00,2019,"Aug","Sun","Yes","F3",122.8,3.6,2.8,38.4,0,11.2,8.8,0,64.8,58
2019-08-04 07:45:00,2019,"Aug","Sun","Yes","F3",119.6,3.6,2.8,37.2,0,11.2,9.6,0.4,64.8,54.8
2019-08-04 08:00:00,2019,"Aug","Sun","Yes","F3",120,3.2,3.2,37.6,0,12,9.2,0,65.2,54.8
2019-08-04 08:15:00,2019,"Aug","Sun","Yes","F3",121.6,3.6,2.8,40.4,0,12,9.2,0.8,68.8,52.8
2019-08-04 08:30:00,2019,"Aug","Sun","Yes","F3",119.2,3.6,2.8,38,0,11.6,9.6,0,65.6,53.6
2019-08-04 08:45:00,2019,"Aug","Sun","Yes","F3",123.2,3.2,2.8,40.8,0,12.4,9.2,0.4,68.8,54.4
2019-08-04 09:00:00,2019,"Aug","Sun","Yes","F3",118.8,3.6,2.8,38,0,12.4,9.6,0,66.4,52.4
2019-08-04 09:15:00,2019,"Aug","Sun","Yes","F3",118.4,3.6,2.8,41.2,0,12,9.6,0.4,69.6,48.8
2019-08-04 09:30:00,2019,"Aug","Sun","Yes","F3",109.2,3.2,2.8,40.4,0,11.6,9.2,0.4,67.6,41.6
2019-08-04 09:45:00,2019,"Aug","Sun","Yes","F3",106.8,3.6,2.8,38,0,12.4,9.6,0,66.4,40.4
2019-08-04 10:00:00,2019,"Aug","Sun","Yes","F3",108,3.6,2.8,41.2,0,12,9.2,0.4,69.2,38.8
2019-08-04 10:15:00,2019,"Aug","Sun","Yes","F3",110.8,3.6,2.8,42.8,0,12,8.8,0.4,70.4,40.4
2019-08-04 10:30:00,2019,"Aug","Sun","Yes","F3",107.2,3.2,2.8,40.4,0,12,9.6,0.4,68.4,38.8
2019-08-04 10:45:00,2019,"Aug","Sun","Yes","F3",106.4,3.6,2.8,39.6,0,12.8,8.8,0,67.6,38.8
2019-08-04 11:00:00,2019,"Aug","Sun","Yes","F3",110.8,3.6,3.2,43.6,0,12,9.2,0.4,72,38.8
2019-08-04 11:15:00,2019,"Aug","Sun","Yes","F3",110.8,3.6,2.4,42.4,0,12,9.2,0.4,70,40.8
2019-08-04 11:30:00,2019,"Aug","Sun","Yes","F3",111.6,3.2,3.2,44.4,0,12.4,9.2,0,72.4,39.2
2019-08-04 11:45:00,2019,"Aug","Sun","Yes","F3",109.2,2.8,2.8,42.4,0,12,9.2,0.4,69.6,39.6
2019-08-04 12:00:00,2019,"Aug","Sun","Yes","F3",107.2,2.8,2.8,41.2,0,11.6,8.8,0,67.2,40
2019-08-04 12:15:00,2019,"Aug","Sun","Yes","F3",110,2.4,2.8,42,0,12,9.6,0.4,69.2,40.8
2019-08-04 12:30:00,2019,"Aug","Sun","Yes","F3",111.6,2.8,2.8,43.2,0,12,9.6,0.4,70.8,40.8
2019-08-04 12:45:00,2019,"Aug","Sun","Yes","F3",110.4,2.4,2.8,44.4,0,10.8,9.2,0.4,70,40.4
2019-08-04 13:00:00,2019,"Aug","Sun","Yes","F3",112.8,2.8,2.8,43.6,0,12.8,9.2,0.4,71.6,41.2
2019-08-04 13:15:00,2019,"Aug","Sun","Yes","F3",108,2.4,2.8,41.2,0,12.4,9.2,0,68,40
2019-08-04 13:30:00,2019,"Aug","Sun","Yes","F3",110.4,2.4,2.8,42.4,0,12,9.2,0.4,69.2,41.2
2019-08-04 13:45:00,2019,"Aug","Sun","Yes","F3",114.8,2.8,2.8,44.4,0,12.8,9.2,0,72,42.8
2019-08-04 14:00:00,2019,"Aug","Sun","Yes","F3",110,2.4,2.8,44.8,0,10.8,9.2,0.4,70.4,39.6
2019-08-04 14:15:00,2019,"Aug","Sun","Yes","F3",115.6,2.8,2.8,44.4,0,12.4,9.6,0,72,43.6
2019-08-04 14:30:00,2019,"Aug","Sun","Yes","F3",110.4,2.4,2.8,42,0,12,8.8,0.8,68.8,41.6
2019-08-04 14:45:00,2019,"Aug","Sun","Yes","F3",112,2.4,2.8,43.2,0,13.2,9.2,0,70.8,41.2
2019-08-04 15:00:00,2019,"Aug","Sun","Yes","F3",116.4,2.8,2.8,45.2,0,14.4,9.2,0.4,74.8,41.6
2019-08-04 15:15:00,2019,"Aug","Sun","Yes","F3",114.8,2.4,2.8,44.8,0,12.8,9.2,0.4,72.4,42.4
2019-08-04 15:30:00,2019,"Aug","Sun","Yes","F3",118,2.8,2.8,44,0,13.6,9.2,0,72.4,45.6
2019-08-04 15:45:00,2019,"Aug","Sun","Yes","F3",110,2.4,2.8,42.4,0,12,9.2,0.4,69.2,40.8
2019-08-04 16:00:00,2019,"Aug","Sun","Yes","F3",117.6,2.4,2.8,44.4,0,13.6,9.2,0,72.4,45.2
2019-08-04 16:15:00,2019,"Aug","Sun","Yes","F3",120,2.8,2.8,47.2,0,12.4,9.6,0.4,75.2,44.8
2019-08-04 16:30:00,2019,"Aug","Sun","Yes","F3",114,2.4,2.8,44,0,11.6,8.8,0,69.6,44.4
2019-08-04 16:45:00,2019,"Aug","Sun","Yes","F3",116.8,2.8,2.8,44,0,12.4,9.6,0.8,72.4,44.4
2019-08-04 17:00:00,2019,"Aug","Sun","Yes","F3",114,2.4,2.8,45.2,0,11.6,9.2,0.4,71.6,42.4
2019-08-04 17:15:00,2019,"Aug","Sun","Yes","F3",117.6,2.4,2.8,47.2,0,13.2,9.2,0,74.8,42.8
2019-08-04 17:30:00,2019,"Aug","Sun","Yes","F3",115.2,2.8,3.2,43.6,0,11.2,9.2,0.4,70.4,44.8
2019-08-04 17:45:00,2019,"Aug","Sun","Yes","F3",112.8,2.4,2.4,42.8,0,12,8.8,0,68.4,44.4
2019-08-04 18:00:00,2019,"Aug","Sun","Yes","F3",119.6,2.4,3.2,46.8,0,11.6,10,0.4,74.4,45.2
2019-08-04 18:15:00,2019,"Aug","Sun","Yes","F3",114.4,2.8,2.8,44.8,0,11.6,9.2,0,71.2,43.2
2019-08-04 18:30:00,2019,"Aug","Sun","Yes","F3",117.6,2.4,2.8,44,0,12,8.8,0.4,70.4,47.2
2019-08-04 18:45:00,2019,"Aug","Sun","Yes","F3",118.8,2.4,2.8,45.2,0,11.6,9.6,0.8,72.4,46.4
2019-08-04 19:00:00,2019,"Aug","Sun","Yes","F3",119.6,2.8,2.8,46.8,0,12,8.8,0,73.2,46.4
2019-08-04 19:15:00,2019,"Aug","Sun","Yes","F3",120.8,2.4,2.8,44,0,11.6,9.6,0.4,70.8,50
2019-08-04 19:30:00,2019,"Aug","Sun","Yes","F3",124.8,2.4,2.8,42.8,0,12.4,9.2,0,69.6,55.2
2019-08-04 19:45:00,2019,"Aug","Sun","Yes","F3",130,2.8,2.8,45.2,0,12.8,9.6,0.4,73.6,56.4
2019-08-04 20:00:00,2019,"Aug","Sun","Yes","F3",132,2.4,2.8,47.6,0,12,10,0,74.8,57.2
2019-08-04 20:15:00,2019,"Aug","Sun","Yes","F3",131.2,2.4,2.8,42.4,0,12.4,9.2,0.4,69.6,61.6
2019-08-04 20:30:00,2019,"Aug","Sun","Yes","F3",132.4,2.8,2.8,44,0,11.2,9.2,0.4,70.4,62
2019-08-04 20:45:00,2019,"Aug","Sun","Yes","F3",131.2,2.4,2.8,44.4,0,11.2,9.6,0.4,70.8,60.4
2019-08-04 21:00:00,2019,"Aug","Sun","Yes","F3",133.6,2.4,2.8,45.2,0,13.2,8.8,0.4,72.8,60.8
2019-08-04 21:15:00,2019,"Aug","Sun","Yes","F3",134.4,2.8,2.8,44.8,0,12,10.8,0,73.2,61.2
2019-08-04 21:30:00,2019,"Aug","Sun","Yes","F3",131.2,2.4,2.8,41.6,0,13.2,10.8,0.4,71.2,60
2019-08-04 21:45:00,2019,"Aug","Sun","Yes","F3",134.4,2.8,2.8,42.8,0,12.4,11.6,0.4,72.8,61.6
2019-08-04 22:00:00,2019,"Aug","Sun","Yes","F3",138,2.4,2.8,44,0,13.2,11.6,0,74,64
2019-08-04 22:15:00,2019,"Aug","Sun","Yes","F3",132,2.4,2.8,44.4,0,12.4,10.8,0.4,73.2,58.8
2019-08-04 22:30:00,2019,"Aug","Sun","Yes","F3",130,2.8,2.8,44.4,0,12,11.6,0,73.6,56.4
2019-08-04 22:45:00,2019,"Aug","Sun","Yes","F3",130,2.4,2.8,41.2,0,12.4,11.2,0.4,70.4,59.6
2019-08-04 23:00:00,2019,"Aug","Sun","Yes","F3",132.8,2.8,2.8,42.4,0,12.8,11.6,0,72.4,60.4
2019-08-04 23:15:00,2019,"Aug","Sun","Yes","F3",121.6,2.4,2.8,42.8,0,12,12,0.8,72.8,48.8
2019-08-04 23:30:00,2019,"Aug","Sun","Yes","F3",122,2.4,2.8,43.6,0,13.2,10.8,0.4,73.2,48.8
2019-08-04 23:45:00,2019,"Aug","Sun","Yes","F3",118.8,2.8,2.8,43.6,0,12,11.2,0,72.4,46.4
2019-08-05 00:00:00,2019,"Aug","Mon","No","F3",114.4,2.4,2.8,41.2,0,11.6,11.2,0.4,69.6,44.8
2019-08-05 00:15:00,2019,"Aug","Mon","No","F3",119.2,2.8,3.2,41.6,0,11.6,11.2,0,70.4,48.8
2019-08-05 00:30:00,2019,"Aug","Mon","No","F3",118.8,2.4,2.8,41.6,0,10.8,11.2,0.4,69.2,49.6
2019-08-05 00:45:00,2019,"Aug","Mon","No","F3",116.4,2.8,2.8,42.8,0,10.4,11.2,0,70,46.4
2019-08-05 01:00:00,2019,"Aug","Mon","No","F3",119.6,2.4,2.8,43.2,0,10,11.2,0.4,70,49.6
2019-08-05 01:15:00,2019,"Aug","Mon","No","F3",120.4,2.8,2.8,41.2,0,11.2,11.6,0.8,70.4,50
2019-08-05 01:30:00,2019,"Aug","Mon","No","F3",117.6,2.4,2.8,39.6,0,10.8,10.8,0,66.4,51.2
2019-08-05 01:45:00,2019,"Aug","Mon","No","F3",120.8,2.8,3.2,42.4,0,10.8,10.8,0.4,70.4,50.4
2019-08-05 02:00:00,2019,"Aug","Mon","No","F3",117.6,2.8,2.8,41.6,0,11.2,10.8,0,69.2,48.4
2019-08-05 02:15:00,2019,"Aug","Mon","No","F3",118,2.4,3.2,41.6,0,10.8,11.2,0.4,69.6,48.4
2019-08-05 02:30:00,2019,"Aug","Mon","No","F3",114,2.8,3.2,37.6,0,10.4,11.2,0.4,65.6,48.4
2019-08-05 02:45:00,2019,"Aug","Mon","No","F3",117.6,2.4,3.2,42.4,0,10.4,11.6,0,70,47.6
2019-08-05 03:00:00,2019,"Aug","Mon","No","F3",121.2,2.8,3.2,42.4,0,11.6,11.2,0.4,71.6,49.6
2019-08-05 03:15:00,2019,"Aug","Mon","No","F3",114,2.4,2.8,37.2,0,10.8,10.8,0,64,50
2019-08-05 03:30:00,2019,"Aug","Mon","No","F3",122.8,2.8,3.2,41.6,0,12.4,11.2,0.8,72,50.8
2019-08-05 03:45:00,2019,"Aug","Mon","No","F3",124,2.8,3.2,41.2,0,12,11.2,0,70.4,53.6
2019-08-05 04:00:00,2019,"Aug","Mon","No","F3",111.2,2.4,3.2,37.6,0,12.4,11.2,0.4,67.2,44
2019-08-05 04:15:00,2019,"Aug","Mon","No","F3",194.4,2.8,74.4,42,0,12.4,11.6,0.4,143.6,50.8
2019-08-05 04:30:00,2019,"Aug","Mon","No","F3",168.8,2.4,52.8,40,0,11.2,11.2,0,117.6,51.2
2019-08-05 04:45:00,2019,"Aug","Mon","No","F3",170,2.4,54.4,38.4,0,12.4,11.2,0.4,119.2,50.8
2019-08-05 05:00:00,2019,"Aug","Mon","No","F3",169.6,2.8,51.2,42,0,12,12,0,120,49.6
2019-08-05 05:15:00,2019,"Aug","Mon","No","F3",191.6,2.4,45.6,36.4,0,13.6,11.6,0.4,110,81.6
2019-08-05 05:30:00,2019,"Aug","Mon","No","F3",196.8,2.4,43.2,42,0,13.6,12,0.4,113.6,83.2
2019-08-05 05:45:00,2019,"Aug","Mon","No","F3",183.6,2.8,38,36.4,0,13.2,11.6,0.4,102.4,81.2
2019-08-05 06:00:00,2019,"Aug","Mon","No","F3",200,2.4,38.4,41.6,0,18,12.4,0.4,113.2,86.8
2019-08-05 06:15:00,2019,"Aug","Mon","No","F3",406,2.4,198.8,41.2,0,28,12.4,0,282.8,123.2
2019-08-05 06:30:00,2019,"Aug","Mon","No","F3",434.8,2.8,186,37.6,0,72.8,11.2,0.4,310.8,124
2019-08-05 06:45:00,2019,"Aug","Mon","No","F3",423.2,2.4,158.8,41.6,0,83.2,10.8,0,296.8,126.4
2019-08-05 07:00:00,2019,"Aug","Mon","No","F2",395.6,2.4,153.2,36.8,0,76.8,10,0.4,279.6,116
2019-08-05 07:15:00,2019,"Aug","Mon","No","F2",382,2.8,126.8,41.6,0,80.4,10.4,1.6,263.6,118.4
2019-08-05 07:30:00,2019,"Aug","Mon","No","F2",433.6,2.4,183.6,37.6,0,79.6,10.8,2.4,316.4,117.2
2019-08-05 07:45:00,2019,"Aug","Mon","No","F2",444.4,2.4,186.4,40.4,0,93.2,10.4,2,334.8,109.6
2019-08-05 08:00:00,2019,"Aug","Mon","No","F1",488.4,2.8,189.2,39.6,0,136,11.2,1.6,380.4,108
2019-08-05 08:15:00,2019,"Aug","Mon","No","F1",479.2,2.4,179.2,39.2,0,136.8,12.4,2,372,107.2
2019-08-05 08:30:00,2019,"Aug","Mon","No","F1",514,2.4,183.2,42,0,146,12.8,1.6,388,126
2019-08-05 08:45:00,2019,"Aug","Mon","No","F1",491.6,2.4,182.8,37.2,0,124.4,13.2,2,362,129.6
2019-08-05 09:00:00,2019,"Aug","Mon","No","F1",494.8,2.4,178.4,41.2,0,132.4,14,2,370.4,124.4
2019-08-05 09:15:00,2019,"Aug","Mon","No","F1",483.2,2.8,185.6,42.8,0,106.4,14.8,1.6,354,129.2
2019-08-05 09:30:00,2019,"Aug","Mon","No","F1",480.8,2.4,181.6,39.6,0,114.8,15.2,2.4,356,124.8
2019-08-05 09:45:00,2019,"Aug","Mon","No","F1",494,3.2,186.4,40.8,0,104,14.4,1.6,350.4,143.6
2019-08-05 10:00:00,2019,"Aug","Mon","No","F1",524.8,2.4,185.6,44,0,137.2,14.8,2,386,138.8
2019-08-05 10:15:00,2019,"Aug","Mon","No","F1",494.8,2.8,180,44,0,115.6,14.8,2,359.2,135.6
2019-08-05 10:30:00,2019,"Aug","Mon","No","F1",494.8,2.8,187.2,44.4,0,101.2,14.8,1.6,352,142.8
